Customer_ID,Day Mins,Eve Mins,Night Mins,Intl Mins
345-9598,159.1,269.8,220.4,10.3
345-9690,89.7,179.8,145.7,9.5
346-1095,166.2,217.6,220.2,13.2
346-1629,236.9,157.6,241.0,7.3
346-2020,172.9,183.0,226.4,9.8
346-2347,147.2,192.8,172.7,10.2
346-2359,148.5,276.4,193.6,12.4
346-2530,62.9,231.0,168.9,8.5
346-3445,219.6,210.4,242.7,13.8
346-4216,224.0,192.0,163.1,9.6
346-4360,181.1,314.4,246.7,4.2
346-4919,216.0,225.1,234.7,10.7
346-4984,89.5,180.8,193.1,14.0
346-5036,208.7,212.8,178.1,8.5
346-5053,138.8,142.0,183.8,11.8
346-5068,287.1,178.4,153.2,14.4
346-5287,137.9,192.6,255.7,11.0
346-5349,138.3,80.6,163.7,8.3
346-5611,172.8,204.8,240.8,9.1
346-5707,57.5,265.5,244.3,11.6
346-5992,174.7,148.0,168.2,15.8
346-6352,193.8,197.6,218.8,5.9
346-6941,149.4,123.9,174.3,10.1
346-7302,154.1,123.4,202.1,10.9
346-7656,120.8,169.8,194.1,11.9
346-7795,203.5,247.6,194.3,11.9
346-8112,180.4,129.4,166.9,8.4
346-8362,211.7,139.2,146.7,11.1
346-8368,222.9,262.0,191.4,10.8
346-8581,230.2,220.4,204.7,10.7
346-8863,252.4,187.8,259.6,10.0
346-9317,157.6,184.3,240.4,11.9
347-1263,159.7,168.8,244.1,9.6
347-1473,187.9,200.5,202.6,10.2
347-1640,177.7,215.6,236.7,10.5
347-1814,192.4,156.9,175.8,11.0
347-1870,159.7,216.7,206.7,9.3
347-1914,149.9,256.1,212.7,13.3
347-2016,129.2,214.1,214.9,10.3
347-2378,160.8,155.8,254.3,8.5
347-2951,116.2,229.7,204.2,10.1
347-3406,294.9,192.8,148.1,13.2
347-3821,152.9,213.2,205.3,10.8
347-3895,203.9,191.8,132.5,12.1
347-3958,171.6,205.0,170.6,13.8
347-4112,191.3,193.9,268.4,12.8
347-4626,222.8,180.5,151.3,13.0
347-4982,191.3,138.5,246.0,6.4
347-5063,171.2,243.5,178.2,13.0
347-5113,54.7,256.1,176.6,11.1
347-5354,225.0,191.3,226.7,9.1
347-5843,198.7,209.5,281.9,12.4
347-6164,167.5,139.1,138.4,13.0
347-6393,111.1,217.9,248.1,6.6
347-6717,168.3,270.9,222.5,6.7
347-6812,106.6,284.8,178.9,14.9
347-6994,175.9,285.2,150.8,13.0
347-7420,142.3,118.7,240.1,6.6
347-7675,134.9,248.4,236.2,14.7
347-7741,178.3,189.0,129.1,14.6
347-7773,103.3,245.9,161.1,6.4
347-7898,273.6,114.6,250.6,8.2
347-8205,222.4,185.8,237.7,12.0
347-8659,301.5,257.7,132.9,13.4
347-9421,265.3,147.6,259.3,12.9
347-9737,187.2,195.6,181.8,5.1
347-9738,194.8,213.4,190.8,11.5
347-9769,157.1,172.4,184.5,11.1
347-9968,231.3,224.7,214.6,7.2
347-9995,241.7,165.8,160.6,11.3
348-1163,345.3,203.4,217.5,11.8
348-1359,214.8,149.7,283.4,10.2
348-1528,155.4,164.1,157.7,9.0
348-1592,135.4,238.1,195.6,10.6
348-1706,196.1,199.7,135.9,12.9
348-2009,147.0,162.3,162.9,10.5
348-2150,116.1,201.8,181.9,11.6
348-2916,265.6,180.7,211.1,8.6
348-3338,256.0,187.4,119.1,11.5
348-3444,153.5,219.1,237.4,11.4
348-3581,109.0,265.8,228.3,12.6
348-3777,143.4,170.0,127.9,9.4
348-3830,134.7,189.7,221.4,11.8
348-4316,143.3,230.7,214.3,7.8
348-4660,124.5,141.2,268.2,11.4
348-4961,44.9,134.2,168.4,13.3
348-5038,156.5,204.3,141.9,9.9
348-5567,180.9,209.5,249.9,7.4
348-5569,195.9,89.1,302.2,10.3
348-5725,269.0,233.7,179.3,7.3
348-5728,272.7,224.9,178.2,10.5
348-5767,199.9,288.4,180.6,11.3
348-6008,153.6,262.1,225.5,9.8
348-6057,153.5,251.7,182.2,8.5
348-6659,264.4,219.6,200.4,11.3
348-6720,132.6,221.1,127.9,12.7
348-6853,286.6,223.2,203.7,11.5
348-7071,174.6,176.6,214.4,8.8
348-7193,131.1,160.5,206.9,5.6
348-7224,146.7,106.2,197.7,11.1
348-7409,87.6,262.0,184.6,9.2
348-7437,151.6,155.4,240.0,14.7
348-7448,152.9,171.2,257.0,12.0
348-7484,282.3,152.0,225.5,12.0
348-7556,82.6,204.0,224.2,9.1
348-8015,220.2,185.3,205.1,4.1
348-8022,115.9,111.3,170.2,7.1
348-8464,86.1,259.8,148.0,9.1
348-8679,88.8,109.6,172.7,7.1
348-8711,245.0,265.0,239.7,14.9
348-9145,97.5,195.8,288.8,0.0
348-9383,151.8,103.6,156.3,12.2
348-9828,168.4,217.1,81.6,11.8
348-9938,180.4,194.0,227.3,8.4
348-9945,139.4,159.1,128.2,7.7
349-1687,154.0,278.0,228.4,11.8
349-1726,184.4,203.8,237.4,9.3
349-1756,210.6,153.1,262.2,11.0
349-1943,181.8,228.1,262.7,9.2
349-2157,145.5,228.4,273.4,8.9
349-2654,91.1,179.3,300.7,11.9
349-2808,119.0,230.0,236.9,9.5
349-3005,271.8,237.2,210.1,8.7
349-3112,159.5,275.5,176.7,10.1
349-3732,212.9,187.0,128.1,6.3
349-3843,128.2,171.7,250.9,11.7
349-4070,88.1,175.9,269.9,9.7
349-4369,127.3,251.3,135.0,10.3
349-4396,186.1,190.2,282.8,11.4
349-4397,173.4,213.7,141.5,11.5
349-4703,217.4,213.8,227.2,6.6
349-4762,239.5,203.8,167.8,9.9
349-4979,159.1,202.5,233.1,11.5
349-5617,270.7,200.7,201.7,10.9
349-6464,137.1,209.8,238.4,8.6
349-6567,154.6,83.4,165.9,13.3
349-7138,136.4,202.5,230.7,11.5
349-7282,141.0,212.0,175.2,4.9
349-7291,124.2,123.9,135.7,13.1
349-7362,271.1,172.0,169.2,10.3
349-8391,146.7,148.3,238.6,12.5
349-9060,172.5,142.6,102.0,10.9
349-9566,201.9,226.8,217.5,13.7
350-1040,78.2,253.4,255.0,18.0
350-1126,113.8,192.3,214.9,10.4
350-1354,202.8,165.8,143.9,4.6
350-1422,163.6,146.7,345.8,13.1
350-1532,169.4,184.9,234.3,2.0
350-1639,259.9,245.0,134.4,8.4
350-2012,150.5,193.1,311.6,10.3
350-2075,166.8,143.5,210.7,11.8
350-2250,150.0,293.8,250.7,10.3
350-2340,181.2,177.6,228.0,5.0
350-2384,241.9,126.9,185.6,11.7
350-2565,110.4,137.3,189.6,7.7
350-2832,190.7,208.6,203.8,8.8
350-4297,159.3,202.3,229.0,9.5
350-4367,104.7,249.8,192.3,8.9
350-4820,166.4,317.0,160.4,10.0
350-5883,198.8,230.1,119.8,9.9
350-5993,153.3,224.5,273.4,8.9
350-6473,127.1,247.7,207.7,5.0
350-6639,221.8,161.7,227.7,14.0
350-6759,204.2,179.9,216.8,9.5
350-7114,81.7,210.2,212.0,11.3
350-7227,204.5,139.6,205.0,8.6
350-7273,229.9,202.4,171.4,14.2
350-7288,197.8,221.0,168.6,8.9
350-7306,148.1,164.9,216.0,12.3
350-7344,134.0,206.0,180.6,9.7
350-8680,171.2,145.7,196.8,14.0
350-8884,196.4,280.9,89.3,13.8
350-8921,157.1,223.3,181.4,6.1
350-9228,209.1,106.1,179.6,14.0
350-9313,166.2,238.8,108.8,11.2
350-9318,222.4,165.4,208.4,11.2
350-9720,112.8,243.9,178.7,13.2
350-9994,183.6,256.7,178.6,10.2
351-1007,165.3,223.5,260.8,7.6
351-1382,139.0,224.9,170.8,15.7
351-1389,85.2,230.4,243.6,9.0
351-1466,150.3,255.9,136.7,12.5
351-1894,193.0,153.6,260.4,7.4
351-2535,229.4,214.1,289.6,10.4
351-2587,124.4,179.7,253.0,11.3
351-2589,115.4,178.7,185.7,6.0
351-2773,157.7,298.6,216.9,13.8
351-2815,264.5,194.0,262.7,7.5
351-2928,200.3,197.8,151.1,10.4
351-3169,189.5,103.8,180.6,10.8
351-3316,158.4,306.6,144.2,2.1
351-4025,89.5,339.9,172.9,7.9
351-4226,179.4,232.5,175.8,14.7
351-4288,187.9,197.0,167.0,4.8
351-4616,142.1,183.4,164.8,9.6
351-5576,142.5,208.3,228.9,7.5
351-6366,223.2,216.5,214.7,12.4
351-6384,144.2,226.7,144.6,13.8
351-6552,125.1,248.8,211.3,11.2
351-6574,156.4,185.5,226.7,11.8
351-6585,237.2,222.6,173.3,11.0
351-7005,224.7,134.5,120.3,7.5
351-7016,162.8,185.0,219.5,6.0
351-7269,332.9,317.8,160.6,5.4
351-7309,276.5,195.6,210.3,7.2
351-7369,309.9,200.3,183.5,14.2
351-7807,173.4,222.0,64.2,13.7
351-8398,162.0,241.2,210.4,10.9
351-8894,101.1,214.4,179.5,10.3
351-8955,153.9,220.1,280.5,8.5
351-9037,301.7,167.1,72.2,10.5
351-9537,99.3,270.5,225.3,9.0
351-9604,206.9,264.4,171.8,9.3
352-1127,165.1,267.0,250.7,10.9
352-1237,154.0,225.8,265.3,3.5
352-1798,209.8,171.3,154.6,9.9
352-2175,104.7,82.2,169.4,15.8
352-2270,220.1,222.2,158.4,13.1
352-2998,178.0,153.8,236.6,11.7
352-3440,175.7,184.6,156.9,9.1
352-4182,212.3,251.5,208.7,6.6
352-4221,203.1,217.0,180.9,13.5
352-4401,128.3,215.3,143.7,14.3
352-4418,239.7,282.9,238.4,8.7
352-4534,101.4,249.1,157.6,7.1
352-4541,154.2,196.7,253.5,10.1
352-5000,195.1,261.5,203.8,11.4
352-5081,220.3,188.6,278.4,10.6
352-5118,160.0,209.5,82.3,8.7
352-5393,181.9,151.5,143.0,7.5
352-5466,303.9,232.2,147.1,5.8
352-5542,127.7,182.9,172.9,10.6
352-5663,196.5,158.6,269.3,6.8
352-5697,222.2,153.1,227.4,12.9
352-5750,212.0,226.6,193.6,8.9
352-5787,237.3,176.7,263.4,14.2
352-5815,163.5,143.7,253.4,12.6
352-6068,167.8,205.3,130.0,14.5
352-6084,216.8,207.3,228.6,5.6
352-6265,188.5,182.0,218.2,6.1
352-6282,198.9,207.0,159.8,12.6
352-6573,155.0,330.6,189.4,13.5
352-6732,109.4,207.5,135.0,11.6
352-6833,173.6,91.7,211.7,9.7
352-6976,303.9,260.9,312.1,5.3
352-7072,210.2,227.3,200.1,13.1
352-7234,248.6,174.9,207.2,6.1
352-7413,101.0,155.6,304.4,13.3
352-7752,239.7,281.7,183.5,11.4
352-7915,134.9,156.0,197.5,10.2
352-8202,205.9,209.3,289.9,14.5
352-8249,196.5,175.8,221.8,13.4
352-8305,148.1,169.5,214.1,6.2
352-8327,178.2,167.8,182.1,13.6
352-8508,147.9,209.3,162.1,8.8
352-9017,217.1,205.2,185.7,9.4
352-9050,136.1,156.3,158.8,10.1
352-9130,135.8,200.6,192.4,12.3
352-9836,195.0,198.5,304.3,14.8
352-9947,115.4,166.2,184.7,15.2
353-1352,221.8,210.6,221.8,12.4
353-1941,193.8,202.6,191.2,13.3
353-1954,101.7,202.8,136.2,9.4
353-2080,85.9,226.7,279.6,15.6
353-2391,207.2,214.1,193.0,11.9
353-2450,112.0,208.0,150.3,11.3
353-2557,157.3,257.7,190.4,9.6
353-2630,190.0,258.2,181.5,6.3
353-2763,204.5,208.8,224.0,9.8
353-3061,120.9,213.0,163.1,8.5
353-3203,114.4,127.7,253.1,10.1
353-3223,108.6,206.4,126.3,13.4
353-3285,220.2,188.4,172.7,11.7
353-3305,130.8,223.7,227.8,10.0
353-3351,210.5,204.5,127.8,8.5
353-3372,256.4,214.5,233.7,7.9
353-3492,135.9,233.2,210.6,9.4
353-3759,151.0,219.7,203.9,9.7
353-3994,194.8,235.3,174.4,11.0
353-4002,187.6,201.4,264.2,8.8
353-4296,162.3,192.4,240.6,10.1
353-4880,183.3,205.1,263.7,5.1
353-5257,71.2,181.6,186.9,12.9
353-5557,197.7,127.6,142.1,13.5
353-5714,154.4,217.2,185.4,13.9
353-6007,209.4,347.3,246.0,7.4
353-6038,245.2,101.5,152.3,10.7
353-6056,191.9,206.9,272.0,12.6
353-6218,143.5,223.5,175.4,11.2
353-6300,216.7,144.3,135.3,10.8
353-6482,170.6,162.1,210.7,6.1
353-6870,145.5,217.7,146.9,10.9
353-7096,105.4,214.8,223.6,7.8
353-7289,124.8,282.2,311.5,10.0
353-7292,292.9,199.7,255.3,13.8
353-7407,205.9,257.1,209.0,12.1
353-7461,247.3,182.7,143.2,14.7
353-7730,141.3,154.3,210.6,8.2
353-7822,149.4,196.5,209.5,14.9
353-8363,271.2,202.6,221.6,11.5
353-8849,206.2,256.4,117.1,9.0
353-8928,235.2,220.6,236.3,11.8
353-8970,236.6,220.9,146.8,8.9
353-9339,203.2,235.8,224.9,15.1
353-9998,109.0,259.3,182.1,13.3
354-1558,219.5,222.1,188.3,16.1
354-2189,170.7,179.1,281.9,8.2
354-2434,208.0,95.1,178.5,8.0
354-2762,210.1,248.9,158.6,14.4
354-2985,232.7,186.4,153.3,11.5
354-3040,274.6,161.1,194.4,9.2
354-3237,221.2,213.6,291.8,11.9
354-3436,102.8,206.7,299.0,10.1
354-3545,214.2,181.2,174.0,10.3
354-3783,151.7,119.0,180.0,10.5
354-4333,143.1,239.6,221.7,7.1
354-4352,230.1,212.0,174.9,13.2
354-4445,201.4,229.4,252.5,12.0
354-4448,147.0,197.3,267.4,8.7
354-4568,178.7,215.7,152.7,10.6
354-4577,201.1,303.5,224.0,13.2
354-4752,86.0,260.7,98.6,8.9
354-5058,106.1,123.5,96.4,12.9
354-5689,147.1,161.0,275.9,9.0
354-5764,81.6,268.1,140.8,8.6
354-6183,141.4,186.4,210.0,7.7
354-6810,154.8,177.2,207.6,9.0
354-6942,260.5,102.4,129.7,9.8
354-6960,204.9,135.2,208.2,10.4
354-7025,159.7,155.4,255.7,8.4
354-7077,239.1,209.1,268.2,13.3
354-7201,183.5,170.5,193.8,8.3
354-7314,198.3,279.3,146.2,14.8
354-7339,181.8,202.4,245.9,9.2
354-7397,225.1,279.5,233.8,8.8
354-7718,116.9,276.5,289.9,12.3
354-7820,225.9,162.8,272.1,10.1
354-8088,247.4,175.9,287.4,11.3
354-8191,164.2,196.2,236.1,8.1
354-8491,158.1,322.2,210.0,8.9
354-8914,168.6,187.7,216.5,14.4
354-9062,212.1,150.1,219.8,7.7
354-9068,198.5,266.6,243.3,8.0
354-9492,274.3,52.9,246.1,10.9
355-1019,194.2,193.8,192.0,9.3
355-1113,104.9,216.3,217.4,9.6
355-1735,141.2,149.1,171.4,7.0
355-2293,182.1,211.5,207.4,6.8
355-2464,287.3,288.0,266.0,10.5
355-2634,222.1,160.6,218.8,13.6
355-2840,232.1,210.8,165.4,15.0
355-2872,139.0,250.7,286.2,6.1
355-2909,166.3,158.2,256.7,6.1
355-3602,118.1,109.6,245.5,16.9
355-3620,63.2,220.2,184.0,5.1
355-3801,179.3,208.9,248.2,13.5
355-3814,184.8,175.1,158.2,10.5
355-4143,67.7,195.7,236.5,12.0
355-4842,204.4,219.1,222.7,10.5
355-4992,267.4,204.2,111.7,5.9
355-5009,197.1,214.5,282.2,9.5
355-5922,122.0,138.3,224.2,5.8
355-6291,212.1,209.4,167.2,5.3
355-6422,129.9,230.1,140.5,13.3
355-6531,196.0,322.7,225.6,3.7
355-6560,233.8,221.6,146.9,12.8
355-6826,202.7,224.9,253.9,12.1
355-6837,282.5,219.9,170.0,9.4
355-6930,177.1,194.0,146.7,5.9
355-7251,229.3,177.4,189.3,12.0
355-7293,221.8,203.8,215.8,8.4
355-7705,62.3,275.0,138.7,10.8
355-7895,237.4,175.9,210.3,9.2
355-8299,221.4,165.8,247.0,10.8
355-8887,214.1,164.4,177.5,8.2
355-9295,192.2,168.6,139.8,9.4
355-9324,249.4,211.5,169.0,9.1
355-9356,210.6,164.2,201.4,9.4
355-9360,95.5,163.7,264.2,6.6
355-9366,169.0,188.8,213.3,13.3
355-9475,186.0,262.3,98.9,11.5
355-9508,206.4,128.0,194.5,8.8
355-9541,254.8,143.4,153.9,15.0
355-9581,259.9,176.2,77.2,15.3
355-9993,218.2,348.5,212.6,7.5
356-1270,180.7,173.7,231.5,10.1
356-1358,203.3,259.9,115.9,7.8
356-1420,159.8,264.0,115.7,9.7
356-1567,223.0,110.1,188.7,7.1
356-1582,178.7,252.3,255.7,8.4
356-1654,173.7,204.0,174.6,6.3
356-1889,160.4,102.6,235.3,9.1
356-1952,124.1,192.8,162.9,6.4
356-2093,236.6,197.5,209.5,9.5
356-2302,188.0,90.5,150.3,15.3
356-2992,189.7,212.8,165.7,10.0
356-3333,208.7,173.3,264.7,8.3
356-3403,189.5,207.0,214.1,9.2
356-3448,225.4,187.1,281.1,12.9
356-3646,184.1,327.0,212.5,7.5
356-4001,230.0,103.2,309.6,11.3
356-4146,204.6,205.2,164.6,10.7
356-4558,222.7,105.8,214.8,13.5
356-4706,247.5,108.5,232.0,10.6
356-4832,157.2,196.3,226.7,8.4
356-5244,170.9,201.4,159.0,4.1
356-5475,167.1,131.8,187.4,9.4
356-5491,178.7,178.6,126.8,8.0
356-7208,176.2,236.0,152.5,10.6
356-7217,164.2,155.4,168.9,10.7
356-7239,127.8,181.6,197.3,15.9
356-7511,134.4,152.4,236.5,9.4
356-7580,193.2,194.4,186.5,9.7
356-7817,184.2,312.6,264.0,12.2
356-8449,162.1,171.8,259.8,9.6
356-8621,146.6,172.8,173.8,10.0
356-8982,169.2,149.9,196.9,4.6
356-9187,248.8,140.3,263.6,10.3
357-1085,139.4,223.7,173.1,13.6
357-1700,148.2,161.8,259.3,11.0
357-1909,218.0,114.4,269.2,12.4
357-1938,298.4,270.5,107.3,12.2
357-2294,259.7,152.7,224.7,10.2
357-2429,182.1,213.6,193.0,13.4
357-2679,213.4,204.9,179.7,9.5
357-2735,168.2,224.7,169.5,12.9
357-2748,200.4,131.1,230.7,7.6
357-3187,208.8,225.3,221.6,11.1
357-3577,185.3,219.1,243.6,5.5
357-3709,211.7,198.7,301.7,6.5
357-3817,213.0,191.1,182.7,9.5
357-4078,202.6,118.8,234.9,9.0
357-4265,277.5,131.8,126.9,8.2
357-4573,102.1,219.5,73.7,9.8
357-4936,220.5,239.5,254.3,5.9
357-5696,153.0,141.1,171.5,10.3
357-5784,18.9,258.4,109.6,14.8
357-5801,151.8,209.9,266.9,11.9
357-5995,183.8,164.7,111.0,10.1
357-6039,285.7,230.9,230.7,14.8
357-6348,161.7,207.6,205.7,9.2
357-7060,146.3,255.9,45.0,8.0
357-7064,134.1,195.1,159.6,10.5
357-7385,119.3,223.9,211.9,8.7
357-7875,203.8,267.1,225.1,7.3
357-7893,216.3,266.3,214.0,4.5
357-8515,188.0,151.3,201.9,10.5
357-9136,121.7,125.8,261.6,8.3
357-9832,96.2,178.9,182.1,12.9
358-1129,154.0,185.5,148.2,8.2
358-1329,92.4,219.0,212.6,12.9
358-1346,218.4,236.7,192.2,13.2
358-1778,162.0,247.5,155.5,8.9
358-1912,195.3,216.7,259.9,12.5
358-1921,243.4,121.2,162.6,12.2
358-1922,251.5,214.2,186.1,11.1
358-1958,183.0,72.9,181.8,9.5
358-2046,201.1,170.7,237.4,11.6
358-2490,273.8,289.7,269.1,5.8
358-2694,140.8,228.6,152.9,10.9
358-3114,131.7,216.5,196.1,11.0
358-3261,145.7,220.5,249.9,13.1
358-3604,169.5,230.9,269.8,9.0
358-3691,159.5,119.7,173.9,6.8
358-3692,263.7,186.5,195.3,18.3
358-4036,139.6,250.2,158.1,10.8
358-4412,236.7,263.5,259.6,12.0
358-4576,235.1,251.8,285.9,7.2
358-5274,157.4,167.8,188.8,8.8
358-5721,87.7,214.8,201.3,10.8
358-5826,209.8,194.5,200.4,11.3
358-5953,115.8,243.3,184.6,13.1
358-6672,133.3,184.1,272.9,13.5
358-6796,131.5,230.2,283.7,10.0
358-7165,288.8,175.9,215.4,9.5
358-7379,183.2,252.8,156.7,9.7
358-7914,130.0,185.3,178.7,8.3
358-8025,231.2,188.7,206.9,12.3
358-8729,205.3,166.7,240.6,7.8
358-9095,237.9,247.6,208.9,13.9
358-9146,206.7,281.1,158.5,11.0
358-9898,153.2,210.8,153.5,7.8
359-1231,241.8,170.5,295.3,11.8
359-1441,179.5,162.3,264.5,6.6
359-2197,129.6,246.2,172.1,9.4
359-2740,178.1,236.7,264.0,8.4
359-2915,90.4,201.3,227.1,13.1
359-3423,226.3,274.3,242.7,8.2
359-3618,219.1,242.9,168.9,10.1
359-3833,178.1,212.8,226.3,10.0
359-4081,131.2,162.9,159.0,8.2
359-4336,295.4,232.1,204.4,11.5
359-4587,275.4,187.5,147.1,13.6
359-5091,29.9,129.1,325.9,8.6
359-5160,239.2,235.5,156.3,9.5
359-5461,176.9,90.7,238.0,9.5
359-5718,217.1,220.8,249.5,8.0
359-5731,270.0,256.6,168.5,12.0
359-5890,125.2,205.4,254.4,18.9
359-5893,192.1,169.9,166.6,11.4
359-6163,125.7,207.6,183.1,12.9
359-6196,173.1,240.3,233.2,9.0
359-6232,314.1,222.4,259.0,12.3
359-6931,222.3,146.2,275.6,8.9
359-6995,202.0,163.5,195.4,10.4
359-7255,208.8,132.9,136.7,11.1
359-7426,308.6,150.8,198.7,7.3
359-7521,251.0,91.2,142.2,13.8
359-7562,221.0,165.4,235.4,9.7
359-7648,207.2,256.0,211.0,9.9
359-7694,134.3,202.3,195.9,12.6
359-7788,118.7,205.1,172.2,10.4
359-8466,58.8,219.5,152.3,7.1
359-9223,191.3,261.5,182.3,10.0
359-9369,173.9,287.4,204.8,9.1
359-9454,190.9,226.6,230.1,7.8
359-9794,126.7,206.0,247.8,13.3
359-9972,206.7,174.6,241.5,10.9
359-9992,246.4,160.3,170.9,7.6
360-1171,61.6,77.1,173.0,8.2
360-1320,110.9,213.4,186.2,7.9
360-1406,253.5,117.9,248.5,14.0
360-1596,249.6,252.4,280.2,11.8
360-1643,117.6,159.2,236.4,11.3
360-1745,222.5,169.7,264.3,9.0
360-1776,112.8,199.4,142.7,10.1
360-1852,252.7,221.1,109.9,12.4
360-2107,252.9,177.9,158.4,8.5
360-2329,234.9,270.8,219.3,13.9
360-2479,138.7,256.9,234.9,10.0
360-2690,151.4,152.4,250.1,0.0
360-3126,109.5,286.1,247.6,4.9
360-3324,312.0,129.4,217.6,10.5
360-3525,147.9,228.4,299.7,9.6
360-4320,102.0,270.2,148.2,10.7
360-5636,156.0,276.1,175.9,9.3
360-5779,136.3,172.2,137.5,7.1
360-5794,245.0,180.4,262.9,9.7
360-6024,197.4,295.7,211.7,13.2
360-6309,94.1,280.3,205.0,9.8
360-6416,261.9,148.1,145.2,13.8
360-6868,158.0,292.5,241.1,9.1
360-7076,176.0,277.9,174.7,14.7
360-7079,216.2,222.2,192.0,3.1
360-7246,166.9,273.2,171.0,11.5
360-7404,264.7,216.5,210.7,10.4
360-7477,164.6,270.6,230.4,8.0
360-7839,200.6,152.5,199.4,7.7
360-8135,170.5,193.2,188.0,11.2
360-8666,104.6,149.5,255.1,6.5
360-8919,111.4,175.0,217.2,5.5
360-9005,185.0,249.5,157.8,7.4
360-9038,186.8,261.0,317.8,15.0
360-9676,177.1,163.7,242.7,7.4
361-1315,116.7,145.9,175.1,9.9
361-1404,141.6,207.9,203.6,10.2
361-1581,123.1,158.4,256.1,9.3
361-1900,220.8,265.7,212.8,6.4
361-2170,147.7,283.3,188.3,6.9
361-2349,81.9,253.8,213.1,8.9
361-2924,218.9,299.9,158.6,11.3
361-3337,186.1,254.3,214.0,14.6
361-3779,192.6,135.2,216.2,7.9
361-4137,260.8,258.1,131.3,5.8
361-4910,203.6,161.7,175.9,8.4
361-5225,35.1,180.8,251.6,12.7
361-5277,150.4,230.5,186.3,12.3
361-5864,49.9,150.7,188.2,10.1
361-5936,168.6,205.1,175.8,5.9
361-6563,171.5,160.0,212.4,5.0
361-6814,193.7,126.9,221.2,8.8
361-7283,108.6,209.9,222.6,7.9
361-7702,140.1,231.4,188.1,11.2
361-7998,192.7,225.9,254.2,10.9
361-8113,200.3,226.6,198.8,12.9
361-8239,184.0,120.4,153.7,11.0
361-8288,198.1,156.7,182.1,9.3
361-8367,257.3,184.8,108.9,13.5
361-9195,189.8,173.7,257.1,10.3
361-9621,100.8,230.0,193.6,9.5
361-9839,209.1,205.0,119.4,7.8
361-9845,243.1,213.8,228.7,12.1
361-9923,183.9,255.9,275.0,10.8
362-1146,189.0,118.5,248.1,17.1
362-1407,220.0,217.3,152.8,14.7
362-1490,193.0,89.8,172.8,15.3
362-2067,158.1,115.2,182.4,11.8
362-2314,205.2,240.6,79.7,14.4
362-2353,152.9,256.6,173.6,5.3
362-2356,117.9,160.4,235.3,11.4
362-2776,216.0,188.2,147.1,3.6
362-2787,118.9,228.3,180.1,8.2
362-3107,133.4,223.9,180.4,10.2
362-3660,179.3,252.7,227.5,8.0
362-4159,179.2,283.3,285.4,5.8
362-4596,260.4,146.0,269.5,11.5
362-4685,178.1,146.5,137.6,8.5
362-5044,196.1,185.5,250.0,5.2
362-5111,189.1,246.1,242.0,10.4
362-5579,265.2,178.7,174.7,10.7
362-5889,235.8,157.2,188.2,12.0
362-5899,118.4,249.3,227.0,13.6
362-6528,161.3,220.6,224.7,9.6
362-7318,197.9,181.5,281.4,6.7
362-7581,237.1,264.2,271.3,7.9
362-7604,233.7,207.9,212.7,12.0
362-7835,103.3,138.5,164.8,9.0
362-7870,193.7,183.2,293.7,10.8
362-7951,175.2,199.2,219.8,13.2
362-8280,122.4,143.8,157.0,11.5
362-8331,183.6,58.6,202.6,8.7
362-8378,187.8,149.2,201.4,11.0
362-8763,294.9,165.7,189.2,9.8
362-8886,203.8,87.8,166.2,11.7
362-9391,189.7,115.9,220.6,7.4
362-9411,160.1,256.7,270.0,7.0
362-9748,251.8,205.7,275.2,9.8
362-9983,163.8,134.9,79.3,8.8
363-1069,196.8,254.9,138.3,20.0
363-1107,128.8,104.9,141.1,11.2
363-1123,190.4,92.0,224.8,13.6
363-1208,255.3,194.6,276.6,3.7
363-1366,175.7,258.9,268.4,14.1
363-1413,256.5,222.1,156.7,13.0
363-1560,234.8,106.8,178.5,9.9
363-1719,207.3,198.4,114.1,8.6
363-2193,92.2,211.2,129.1,13.1
363-2407,219.9,143.3,130.6,11.7
363-2602,191.5,175.2,220.3,0.0
363-3295,170.5,277.5,162.5,12.2
363-3469,232.6,253.4,154.0,10.5
363-3486,207.6,251.6,191.6,10.9
363-3515,205.7,214.5,226.1,6.7
363-3571,205.4,134.9,310.5,10.3
363-3763,49.2,143.9,203.0,12.1
363-3818,184.5,172.0,183.4,13.7
363-3911,204.2,292.6,244.3,10.5
363-4005,203.4,167.7,132.0,9.2
363-4779,97.1,228.0,240.0,10.6
363-4967,193.6,148.7,282.5,13.1
363-5450,211.3,162.6,134.7,13.2
363-5819,232.4,211.9,273.0,5.0
363-5853,142.5,195.7,122.1,7.8
363-5947,175.5,249.3,270.2,10.2
363-6695,239.8,128.9,249.9,11.3
363-6896,191.4,205.4,205.7,10.2
363-7802,313.8,147.7,192.7,10.1
363-7979,177.4,240.3,237.3,12.0
363-8033,266.0,214.6,306.2,14.2
363-8244,186.9,240.0,200.9,5.8
363-8424,201.2,280.1,154.2,11.8
363-8715,183.9,240.7,185.7,15.0
363-8755,117.1,249.6,162.2,11.1
363-8824,146.7,274.0,321.3,8.9
363-9663,256.5,199.5,188.3,7.0
363-9969,168.3,87.6,247.2,8.4
364-1134,131.9,167.6,205.9,14.7
364-1969,45.0,151.3,152.9,9.8
364-1995,187.0,134.6,242.2,7.4
364-2166,218.7,155.0,99.0,12.1
364-2439,200.4,272.8,214.5,8.3
364-2495,237.1,205.6,196.7,10.1
364-3286,166.7,179.3,242.7,6.8
364-3567,164.8,229.9,167.3,14.8
364-4927,158.6,220.0,252.9,9.1
